1f004,mahjong-red-dragon,mahjong
2196,up-left-arrow,arrow-upper-left
2197,up-right-arrow,arrow-upper-right
2198,down-right-arrow,arrow-lower-right
2199,down-left-arrow,arrow-lower-left
21a9,right-arrow-curving-left,leftwards-arrow-with-hook
21aa,left-arrow-curving-right,arrow-right-hook
23-20e3,hash
231a,watch
231b,hourglass
2328,keyboard
23cf,eject-button
23e9,fast-forword-button,fast-forward
23ea,fast-reverse-button,rewind
23eb,fast-up-button,arrow-double-up
23ec,fast-down-button,arrow-double-down
23ed,next-track-button
23ee,last-track-button
23ef,play-or-pause-button
23f0,alarm-clock
23f1,stopwatch
23f2,timer-clock
23f3,hourglass-with-flowing-sand,hourglass-flowing-sand
23f8,pause-button
23f9,stop-button
23fa,record-button
24c2,circled-letter-m,m
25aa,black-small-square
25ab,white-small-square
25b6,play-button,arrow-forward
25c0,reverse-button,arrow-backward
25fb,white-medium-square
25fc,black-medium-square
25fd,white-medium-small-square
25fe,black-medium-small-square
2600,sun,sunny
2601,cloud
2602,umbrella
2603,snowman
2604,comet
260e,telephone,phone
2611,ballot-box-with-check
2614,umbrella-with-rain-drops
2615,hot-beverage,coffee
2618,shamrock
261d-1f3fb,white-up-pointing-index-type-1-2
261d-1f3fc,white-up-pointing-index-type-3
261d-1f3fd,white-up-pointing-index-type-4
261d-1f3fe,white-up-pointing-index-type-5
261d-1f3ff,white-up-pointing-index-type-6
261d,index-pointing-up,point-up
2620,skull-and-crossbones
2622,radioactive
2623,biohazard
2626,orthodox-cross
262a,star-and-crescent
262e,peace-symbol
262f,yin-yang
2638,wheel-of-dharma
2639,frowning-face
263a,smiling-face,relaxed
2648,aries
2649,taurus
264a,gemini
264b,cancer
264c,leo
264d,virgo
264e,libra
264f,scorpius
2650,sagittarius
2651,capricorn
2652,aquarius
2653,pisces
2660,spade-suit,spades
2663,club-suit,clubs
2665,heart-suit,hearts
2666,diamond-suit,diamonds
2668,hot-springs,hotsprings
267b,recycling-symbol,recycle
267f,wheelchair
2692,hammer-and-pick
2693,anchor
2694,crossed-swords
2696,balance-scale
2697,alembic
2699,gear
269b,atom-symbol
269c,fleur-de-lis
26a0,warning
26a1,high-voltage,zap
26aa,white-circle
26ab,black-circle
26b0,coffin
26b1,funeral-urn
26bd,soccer-ball,soccer
26be,baseball
26c4,snowman-without-snow
26c5,sun-behind-cloud,partly-sunny
26c8,cloud-with-lightning-and-rain
26ce,ophiuchus
26cf,pick
26d1,helmet-with-white-cross
26d3,chains
26d4,no-entry
26e9,shinto-shrine
26ea,church
26f0,mountain
26f1,umbrella-on-ground
26f2,fountain
26f3,flag-in-hole,golf
26f4,ferry
26f5,sailboat,boat
26f7,skier
26f8,ice-skate
26f9-1f3fb,person-with-ball-type-1-2
26f9-1f3fc,person-with-ball-type-3
26f9-1f3fd,person-with-ball-type-4
26f9-1f3fe,person-with-ball-type-5
26f9-1f3ff,person-with-ball-type-6
26f9,person-with-ball
26fa,tent
26fd,fuel-pump,fuelpump
2702,scissors
2705,white-heavy-check-mark,white-check-mark
2708,airplane
2709,envelope,email
270a-1f3fb,raised-fist-type-1-2
270a-1f3fc,raised-fist-type-3
270a-1f3fd,raised-fist-type-4
270a-1f3fe,raised-fist-type-5
270a-1f3ff,raised-fist-type-6
270a,raised-fist,fist
270b-1f3fb,raised-hand-type-1-2
270b-1f3fc,raised-hand-type-3
270b-1f3fd,raised-hand-type-4
270b-1f3fe,raised-hand-type-5
270b-1f3ff,raised-hand-type-6
270b,raised-hand,hand
270c-1f3fb,victory-hand-type-1-2
270c-1f3fc,victory-hand-type-3
270c-1f3fd,victory-hand-type-4
270c-1f3fe,victory-hand-type-5
270c-1f3ff,victory-hand-type-6
270c,victory-hand,v
270d-1f3fb,writing-hand-type-1-2
270d-1f3fc,writing-hand-type-3
270d-1f3fd,writing-hand-type-4
270d-1f3fe,writing-hand-type-5
270d-1f3ff,writing-hand-type-6
270d,writing-hand
270f,pencil,pencil2
2712,black-nib
2714,heavy-check-mark
2716,heavy-multiplication-x
271d,latin-cross
2721,star-of-david
2728,sparkles
2733,eight-spoked-asterisk
2734,eight-pointed-star,eight-pointed-black-star
2744,snowflake
2747,sparkle
274c,cross-mark,x
274e,cross-mark-button,negative-squared-cross-mark
2753,question-mark,question
2754,white-question-mark,grey-question
2755,white-exclamation-mark,grey-exclamation
2757,exclamation-mark,exclamation
2763,heavy-heart-exclamation-mark-ornament
2764,red-heart,heart
2795,heavy-plus-sign
2796,heavy-minus-sign
2797,heavy-division-sign
27a1,right-arrow,arrow-right
27b0,curly-loop
27bf,double-curly-loop,loop
2934,right-arrow-curving-up,arrow-heading-up
2935,right-arrow-curving-down,arrow-heading-down
2a-20e3,asterisk
2b05,left-arrow,arrow-left
2b06,up-arrow,arrow-up
2b07,down-arrow,arrow-down
2b1b,black-large-square
2b1c,white-large-square
2b50,white-medium-star,star
2b55,heavy-large-circle,o
30-20e3,zero
3030,wavy-dash
303d,part-alternation-mark
31-20e3,one
32-20e3,two
3297,circled-congratulate-ideograph,congratulations
3299,circled-secret-ideograph,secret
33-20e3,three
34-20e3,four
35-20e3,five
36-20e3,six
37-20e3,seven
38-20e3,eight
39-20e3,nine
a9,copyright
ae,registered
e50a,shibuya,shibuya-109
